	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명	프랜차이저
139	휴게음식점	매머드커피한국노총점	서울특별시 영등포구 여의도동  35번지  한국노총 1층	(주)하나원컴퍼니	126.92672479999999	37.5220094	커피숍	0
140	휴게음식점	할리스커피 여의도파이낸스타워점	서울특별시 영등포구 여의도동  23번지 8호  여의도파이낸스타워	(주)할리스에프앤비	127.0365067	37.4999935	커피숍	1
141	휴게음식점	업타운카페	서울특별시 영등포구 여의도동  16번지 3호  한국산업은행 1층	(주)아워홈	126.92086929999999	37.5270202	커피숍	0
142	휴게음식점	카페드머랭	서울특별시 영등포구 여의도동  45번지 14호  동북빌딩-104		126.92892009999998	37.519622999999996	커피숍	0
143	휴게음식점	씨제이프레시웨이(주)한국피앤지본사카페	서울특별시 영등포구 여의도동  23번지 씨 서울 국제금융 센터	씨제이프레시웨이(주)	126.926025	37.525219	커피숍	0
144	휴게음식점	매머드익스프레스(여의도공원점)	서울특별시 영등포구 여의도동  12번지 3호  -110		126.92449779999998	37.529694299999996	커피숍	0
145	휴게음식점	큰형커피	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	0
146	휴게음식점	스타벅스샛강역점	서울특별시 영등포구 여의도동  55번지 2호  -101~104	(주)스타벅스커피코리아	126.93122859999998	37.5181806	커피숍	1
147	휴게음식점	카페아이엠티여의도KBS점	서울특별시 영등포구 여의도동  17번지 8호  동성빌딩		126.9171988	37.526677500000005	커피숍	0
148	휴게음식점	아이갓에브리씽국회도서관점	서울특별시 영등포구 여의도동  1번지  국회도서관	주식회사 더블루	126.9171709	37.5311492	커피숍	0
149	휴게음식점	더베이크	서울특별시 영등포구 여의도동  1번지 6호  국회의사당역-6		126.9141547	37.5318046	커피숍	0
150	휴게음식점	커피온리 샛강역사점	서울특별시 영등포구 여의도동  5번지 6호  샛강역		126.93046340000001	37.5171105	커피숍	0
151	휴게음식점	샌드비(Sand-bi)	서울특별시 영등포구 여의도동  42번지  한양아파트 와우스포츠		126.9328601	37.5202605	커피숍	0
152	휴게음식점	(주)부일여의도점	서울특별시 영등포구 여의도동  47번지  이마트여의도점	(주)부일	126.9264625	37.5185234	기타 휴게음식점	0
153	휴게음식점	피스커피	서울특별시 영등포구 여의도동  21번지  한국전력남서울본부	주식회사카페티모르	126.9304619	37.5276925	커피숍	0
154	휴게음식점	일리카페미래에셋대우점	서울특별시 영등포구 여의도동  34번지 3호  대우증권빌딩	주식회사 큐로에프앤비	126.9297152	37.5222883	커피숍	0
155	휴게음식점	홍콩다방오투테라스점	서울특별시 영등포구 여의도동  23번지 6호  오투타워		126.9234322	37.5233446	커피숍	0
156	휴게음식점	컴포즈커피서여의도점	서울특별시 영등포구 여의도동  14번지 31호  한양빌딩		126.9203096	37.5288717	커피숍	0
157	휴게음식점	이디야국회의사당역점	서울특별시 영등포구 여의도동  17번지 13호  이룸센터		126.91783000000001	37.526829299999996	커피숍	1
158	휴게음식점	블루블루엣	서울특별시 영등포구 여의도동  23번지 5호  한화손해보험빌딩		126.9228655	37.5240065	커피숍	0
159	휴게음식점	팔공티&빨라쪼이마트여의도점	서울특별시 영등포구 여의도동  47번지  여의도자이		126.9260315	37.518123100000004	커피숍	0
