	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명
37	휴게음식점	카페 세리오	서울특별시 마포구 서교동  392번지 4호		126.9155237	37.5510911	커피숍
38	휴게음식점	커피온리 합정역점	서울특별시 마포구 서교동  392번지 4호		126.9155237	37.5510911	커피숍
39	휴게음식점	커피온리 합정역점	서울특별시 마포구 서교동  392번지 4호		126.9155237	37.5510911	커피숍
40	휴게음식점	(주)스타벅스커피코리아 망원역점	서울특별시 마포구 서교동  475번지 13호  원천빌딩 12층	(주)스타벅스코피코리아	126.9106996	37.5557302	커피숍
41	휴게음식점	(주)스타벅스커피코리아 망원역점	서울특별시 마포구 서교동  475번지 13호  원천빌딩 12층	(주)스타벅스코피코리아	126.9106996	37.5557302	커피숍
42	휴게음식점	톰스캣	서울특별시 마포구 서교동  358번지 125호  3층		126.9231056	37.5524679	커피숍
43	휴게음식점	카페어니스티(cafe honesty)	서울특별시 마포구 서교동  395번지 48호  1층		126.9162027	37.5503143	커피숍
44	휴게음식점	뷰	서울특별시 마포구 서교동  366번지 8호		126.9208303	37.5521092	커피숍
45	휴게음식점	이디아망원역점	서울특별시 마포구 서교동  441번지 11호  1층		126.9101884	37.5563256	커피숍
46	휴게음식점	카페트렌홍대점	서울특별시 마포구 동교동  190번지 1호		126.926422	37.557643	커피숍
47	휴게음식점	델트렌2	서울특별시 마포구 동교동  172번지 10호  공항철도 홍대입구역 지하2층 하행		126.925262	37.557722	커피숍
48	휴게음식점	와플반트홍대와이즈파크점	서울특별시 마포구 동교동  166번지 15호  7층 일부		126.9255433	37.5554671	커피숍
49	휴게음식점	야오야오홍대점	서울특별시 마포구 서교동  486번지 101 서교푸르지오 1층-119	(주)조이프랜즈	126.9236241	37.553716	커피숍
50	휴게음식점	야오야오홍대점	서울특별시 마포구 서교동  486번지 101 서교푸르지오 1층-119		126.9236241	37.553716	커피숍
51	휴게음식점	그릭데이 홍대점	서울특별시 마포구 서교동  486번지 101 서교푸르지오 1층-119	(주)조이프랜즈	126.9236241	37.553716	커피숍
52	휴게음식점	그릭데이 홍대점	서울특별시 마포구 서교동  486번지 101 서교푸르지오 1층-119		126.9236241	37.553716	커피숍
53	휴게음식점	커피니신촌로터리점	서울특별시 마포구 노고산동  57번지 26호		126.9355782	37.5546344	커피숍
54	휴게음식점	두레차	서울특별시 마포구 서교동  346번지 29호  1층		126.9239685	37.5547941	전통찻집
55	휴게음식점	캣츠리빙	서울특별시 마포구 서교동  358번지 111호  2층 일부		126.9530003	37.5473145	커피숍
56	휴게음식점	네스카페	서울특별시 마포구 동교동  166번지 15호  와이즈파크 B2 일부		126.9248916	37.5572572	커피숍
57	휴게음식점	델트렌 홍대입구역2점	서울특별시 마포구 동교동  165번지		126.9236419	37.5567292	커피숍
58	휴게음식점	간지김밥&떡볶이	서울특별시 마포구 동교동  148번지 2호		126.9252365	37.5600452	기타 휴게음식점
59	휴게음식점	엔제리너스커피홍대역점	서울특별시 마포구 동교동  162번지 4호	롯데지알에스(주)	126.922095	37.5549797	커피숍
60	휴게음식점	엔제리너스커피홍대역점	서울특별시 마포구 동교동  162번지 4호	롯데지알에스(주)	126.922095	37.5549797	커피숍
61	휴게음식점	박은민갤러리	서울특별시 마포구 서교동  360번지 21호		126.923742	37.5506329	커피숍
62	휴게음식점	카페리노고산점	서울특별시 마포구 노고산동  1번지 50호		126.9421554	37.5558027	커피숍
63	휴게음식점	드롭탑홍대점	서울특별시 마포구 서교동  403번지 17호		126.9207593	37.5498154	커피숍
64	휴게음식점	파스쿠찌 메세나폴리스점	서울특별시 마포구 서교동  490번지		126.9177304	37.5534897	커피숍
65	휴게음식점	스타벅스합정메세나몰	서울특별시 마포구 서교동  490번지	(주)스타벅스커피코리아	126.9177304	37.5534897	커피숍
66	휴게음식점	스타벅스합정메세나몰	서울특별시 마포구 서교동  490번지	(주)스타벅스커피코리아	126.9177304	37.5534897	커피숍
67	휴게음식점	Jazzda카페	서울특별시 마포구 서교동  394번지 93호		126.9152636	37.5492064	커피숍
68	휴게음식점	카페네스카페홍대입구점	서울특별시 마포구 서교동  344번지 11호	씨앤에이치프리미어렌탈(주)	126.9245446	37.5531414	커피숍
69	휴게음식점	테일러커피	서울특별시 마포구 서교동  329번지 15호		126.9282378	37.5562007	커피숍
70	휴게음식점	이디야	서울특별시 마포구 서교동  369번지 44호		126.9215039	37.552802	커피숍
71	휴게음식점	워너커피	서울특별시 마포구 서교동  369번지 24호		126.9205883	37.5528044	커피숍
72	휴게음식점	워너커피	서울특별시 마포구 서교동  369번지 24호		126.9205883	37.5528044	커피숍
73	휴게음식점	카페 포르스 cafe Fors	서울특별시 마포구 서교동  369번지 24호		126.9205883	37.5528044	커피숍
74	휴게음식점	카페 포르스 cafe Fors	서울특별시 마포구 서교동  369번지 24호		126.9205883	37.5528044	커피숍
75	휴게음식점	더블하모니	서울특별시 마포구 서교동  479번지 4호  C&L빌딩		126.9127252	37.5545812	커피숍
76	휴게음식점	더블하모니	서울특별시 마포구 서교동  481번지 6호		126.9139057	37.5541875	커피숍
77	휴게음식점	공작	서울특별시 마포구 서교동  449번지 7호		126.9171087	37.5577742	커피숍
78	휴게음식점	허밍	서울특별시 마포구 서교동  332번지 14호		126.9265367	37.5560429	커피숍
79	휴게음식점	에스닉바바	서울특별시 마포구 서교동  397번지 2호		126.918232	37.5499887	커피숍
80	휴게음식점	반지대학 홍대캠퍼스	서울특별시 마포구 서교동  364번지 26호		126.9221149	37.5521822	커피숍
81	휴게음식점	유니드마이요거트	서울특별시 마포구 서교동  490번지		126.9177304	37.5534897	기타 휴게음식점
82	휴게음식점	곰미커피	서울특별시 마포구 동교동  190번지 56호  1층		126.931805	37.5561312	커피숍
83	휴게음식점	젤라킹	서울특별시 마포구 서교동  490번지		126.9177304	37.5534897	커피숍
84	휴게음식점	젤라킹	서울특별시 마포구 서교동  490번지	(주)플라잉스팍스	126.9177304	37.5534897	커피숍
85	휴게음식점	스타벅스커피동교점	서울특별시 마포구 동교동  205번지 6호	(주)스타벅스커피코리아	126.9199839	37.5568085	커피숍
86	휴게음식점	스타벅스커피동교점	서울특별시 마포구 동교동  205번지 6호	(주)스타벅스커피코리아	126.9199839	37.5568085	커피숍
87	휴게음식점	오설록	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
88	휴게음식점	오설록	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
89	휴게음식점	오설록	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
90	휴게음식점	오설록	서울특별시 마포구 서교동  358번지 53호	주식회사 더앨리홍대점	126.9218713	37.5528305	기타 휴게음식점
91	휴게음식점	오설록	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
92	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
93	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
94	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
95	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 더앨리홍대점	126.9218713	37.5528305	기타 휴게음식점
96	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
97	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
98	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	(주)아모레퍼시픽	126.9218713	37.5528305	기타 휴게음식점
99	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
100	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 더앨리홍대점	126.9218713	37.5528305	기타 휴게음식점
101	휴게음식점	더앨리홍대점	서울특별시 마포구 서교동  358번지 53호	주식회사 앤그로운	126.9218713	37.5528305	기타 휴게음식점
102	휴게음식점	커피101	서울특별시 마포구 서교동  332번지 5호		126.926695	37.5558155	커피숍
103	휴게음식점	착한커피	서울특별시 마포구 노고산동  56번지 6호		126.9342679	37.5543757	커피숍
104	휴게음식점	카페다카포	서울특별시 마포구 서교동  451번지 41호		126.9154789	37.5564446	커피숍
105	휴게음식점	레시피	서울특별시 마포구 서교동  411번지 2호		126.9228057	37.5499513	커피숍
106	휴게음식점	레시피	서울특별시 마포구 서교동  411번지 2호		126.9228057	37.5499513	커피숍
107	휴게음식점	자미당 홍대점	서울특별시 마포구 서교동  411번지 2호		126.9228057	37.5499513	커피숍
108	휴게음식점	자미당 홍대점	서울특별시 마포구 서교동  411번지 2호		126.9228057	37.5499513	커피숍
109	휴게음식점	상덕이커피	서울특별시 마포구 동교동  157번지 1호		126.9237952	37.5579542	커피숍
110	휴게음식점	스타벅스커피홍대역	서울특별시 마포구 동교동  159번지 1호	(주)스타벅스커피코리아	126.923603	37.5571506	커피숍
111	휴게음식점	스타벅스커피홍대역	서울특별시 마포구 동교동  159번지 1호	(주)스타벅스커피코리아	126.923603	37.5571506	커피숍
112	휴게음식점	에프터눈커피	서울특별시 마포구 동교동  176번지 9호		126.9275693	37.5572777	커피숍
113	휴게음식점	에프터눈커피	서울특별시 마포구 동교동  176번지 9호		126.9275693	37.5572777	커피숍
114	휴게음식점	레인비	서울특별시 마포구 서교동  347번지 18호		126.9249735	37.5555034	커피숍
115	휴게음식점	커피랩세아점	서울특별시 마포구 서교동  490번지		126.9177304	37.5534897	커피숍
116	휴게음식점	아스트로노머스커피	서울특별시 마포구 동교동  154번지 29호		126.9246996	37.5589662	커피숍
117	휴게음식점	오사카마마치즈케이크	서울특별시 마포구 서교동  345번지 13호		126.9231548	37.5545578	기타 휴게음식점
118	휴게음식점	바빈스커피홍대역점	서울특별시 마포구 동교동  201번지 53호		126.9218049	37.5570504	커피숍
119	휴게음식점	티라레미수홍대본점(TIRAREMISU)	서울특별시 마포구 서교동  345번지 19호		126.9231548	37.5545578	커피숍
120	휴게음식점	샤라샤라 홍대점	서울특별시 마포구 서교동  358번지 46호	(주)카버코리아	126.9231056	37.5524679	커피숍
121	휴게음식점	폴인	서울특별시 마포구 서교동  342번지 11호  파티오 2층		126.9247455	37.5537262	커피숍
122	휴게음식점	폴인	서울특별시 마포구 서교동  342번지 11호  파티오 2층	유한회사 라인홀드	126.9247455	37.5537262	커피숍
123	휴게음식점	폴인	서울특별시 마포구 서교동  342번지 11호  파티오 2층	유한회사 라인홀드	126.9247455	37.5537262	커피숍
124	휴게음식점	폴인팬케이크 홍대점	서울특별시 마포구 서교동  342번지 11호  파티오 2층		126.9247455	37.5537262	커피숍
125	휴게음식점	폴인팬케이크 홍대점	서울특별시 마포구 서교동  342번지 11호  파티오 2층	유한회사 라인홀드	126.9247455	37.5537262	커피숍
126	휴게음식점	폴인팬케이크 홍대점	서울특별시 마포구 서교동  342번지 11호  파티오 2층	유한회사 라인홀드	126.9247455	37.5537262	커피숍
127	휴게음식점	좋은자리 갤러리 cafe	서울특별시 마포구 서교동  448번지 25호		126.9187262	37.5565158	커피숍
128	휴게음식점	오지모리	서울특별시 마포구 서교동  342번지 12호		126.924485	37.5536626	커피숍
129	휴게음식점	어반인	서울특별시 마포구 서교동  445번지 3호		126.9199241	37.55617	커피숍
130	휴게음식점	투썸플레이스	서울특별시 마포구 서교동  476번지 21호  1층		126.911507	37.554843	커피숍
131	휴게음식점	투썸플레이스	서울특별시 마포구 서교동  476번지 21호  1층		126.911507	37.554843	커피숍
132	휴게음식점	미쇼콜라	서울특별시 마포구 서교동  459번지 2호  1층		126.9155449	37.5558794	커피숍
133	휴게음식점	브레댄코카페	서울특별시 마포구 서교동  346번지 34호  23층		126.9238379	37.5549812	커피숍
134	휴게음식점	빙빙빙차웅가	서울특별시 마포구 서교동  367번지 31호  가동 1층일부		126.9207028	37.55138	커피숍
135	휴게음식점	하우스가든카페제인(House garden cafe Jane)	서울특별시 마포구 서교동  364번지 29호		126.922274	37.5519061	커피숍
136	휴게음식점	하우스가든카페제인(House garden cafe Jane)	서울특별시 마포구 서교동  364번지 29호		126.922274	37.5519061	커피숍
137	휴게음식점	슬릿(SLIT)	서울특별시 마포구 서교동  364번지 29호		126.922274	37.5519061	커피숍
138	휴게음식점	슬릿(SLIT)	서울특별시 마포구 서교동  364번지 29호		126.922274	37.5519061	커피숍
