	업종명	업소명	소재지지번	법인명	longitude	latitude	업태명	index
225	휴게음식점	젤라리소(Gelariso)여의도수정점	서울특별시 영등포구 여의도동  32번지 1호  수정상가 1층 107호		126.9311893	37.5225233	커피숍	225
226	휴게음식점	스타벅스(여의도역점)	서울특별시 영등포구 여의도동  23번지 6호  1층	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	226
227	휴게음식점	스타벅스(여의도역점)	서울특별시 영등포구 여의도동  23번지 6호  1층	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	227
228	휴게음식점	스타벅스여의도역R	서울특별시 영등포구 여의도동  23번지 6호  1층	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	228
229	휴게음식점	스타벅스여의도역R	서울특별시 영등포구 여의도동  23번지 6호  1층	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	229
230	휴게음식점	그레이에스프레소(GREY ESPRESSO)	서울특별시 영등포구 여의도동  44번지 35호  제일빌딩 1층-112		126.9309136	37.5190914	커피숍	230
231	휴게음식점	도노커피(국회의사당점)	서울특별시 영등포구 여의도동  1번지  1층	(주)도노	126.9201688	37.5300273	커피숍	231
232	휴게음식점	더주스박스(THE JUICE BOX)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층-105		126.921865	37.5290106	커피숍	232
233	휴게음식점	카페몸(CAFE 몸)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층-129		126.921865	37.5290106	커피숍	233
234	휴게음식점	카페몸(CAFE 몸)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층-129		126.921865	37.5290106	커피숍	234
235	휴게음식점	카페코지(CAPHE COZY)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층-129		126.921865	37.5290106	커피숍	235
236	휴게음식점	카페코지(CAPHE COZY)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층-129		126.921865	37.5290106	커피숍	236
237	휴게음식점	빌리엔젤케이크(BILLY ANGEL CAKE COMPANY)IFC몰점	서울특별시 영등포구 여의도동  23번지  IFC몰동 지하2층		126.9252845	37.5249367	커피숍	237
238	휴게음식점	빌리엔젤케이크(BILLY ANGEL CAKE COMPANY)IFC몰점	서울특별시 영등포구 여의도동  23번지  IFC몰동 지하2층		126.9252845	37.5249367	커피숍	238
239	휴게음식점	나루213	서울특별시 영등포구 여의도동  21번지 3호  -103		126.9310419	37.5261946	커피숍	239
240	휴게음식점	몽슈크레(MON SUCRE)	서울특별시 영등포구 여의도동  21번지 4호  공작상가 2층206~207호		126.9307571	37.52601629999999	커피숍	240
241	휴게음식점	라운지리포즈(LOUNGE REPOSE)	서울특별시 영등포구 여의도동  25번지  10층		126.9260238	37.524028	커피숍	241
242	휴게음식점	영등포50플러스센터북카페서원	서울특별시 영등포구 여의도동  56번지 1호  4층		126.9304405	37.5176788	커피숍	242
243	휴게음식점	세븐일레븐 여의금강점	서울특별시 영등포구 여의도동  14번지 35호  금강빌딩 102호 일부	주식회사 코리아세븐	126.9206151	37.5285662	커피숍	243
244	휴게음식점	세븐일레븐 여의금강점	서울특별시 영등포구 여의도동  14번지 35호  금강빌딩 102호 일부	(주)코리아세븐	126.9206151	37.5285662	커피숍	244
245	휴게음식점	한강아라호	서울특별시 영등포구 여의도동  85번지 1호  서울항 임시선착장 1층	주식회사렛츠고코리아	126.9357965	37.5247878	커피숍	245
246	휴게음식점	여기는카페다	서울특별시 영등포구 여의도동  41번지 1호  대교상가A동 1층-115		126.9330608	37.5232097	커피숍	246
247	휴게음식점	여기는카페다	서울특별시 영등포구 여의도동  41번지 1호  대교상가A동 1층-115		126.9330608	37.5232097	커피숍	247
248	휴게음식점	9카페(9 CAFE)	서울특별시 영등포구 여의도동  13번지 22호  KCC파크타운 1층-108	(주)비비인터내셔널	126.9211706	37.529455	커피숍	248
249	휴게음식점	CAFE	서울특별시 영등포구 여의도동  60번지  한화금융센터63 지하2층	한화호텔앤드리조트(주)	126.9398326	37.5194647	커피숍	249
250	휴게음식점	이디야여의나루역점	서울특별시 영등포구 여의도동  21번지 4호  공작상가 2층 201220221호		126.9307571	37.52601629999999	커피숍	250
251	휴게음식점	애플블러썸여의도2호점	서울특별시 영등포구 여의도동  61번지 3호  라이프오피스텔 지하1층 16호 일부		126.9264939	37.52351240000001	커피숍	251
252	휴게음식점	백미당IFC몰점	서울특별시 영등포구 여의도동  23번지  지하1층-152	남양유업(주식회사)	126.9252845	37.5249367	커피숍	252
253	휴게음식점	백미당IFC몰점	서울특별시 영등포구 여의도동  23번지  지하1층-152	남양유업주식회사	126.9252845	37.5249367	커피숍	253
254	휴게음식점	백미당IFC몰점	서울특별시 영등포구 여의도동  23번지  지하1층-152	남양유업(주)	126.9252845	37.5249367	커피숍	254
255	휴게음식점	미르헨지	서울특별시 영등포구 여의도동  15번지 15호  1층	(주)미르헨지	126.9181255	37.5290873	커피숍	255
256	휴게음식점	티라레미수	서울특별시 영등포구 여의도동  17번지 3호  태흥빌딩 지하1층		126.9264939	37.52351240000001	커피숍	256
257	휴게음식점	스타벅스국회의사당역점	서울특별시 영등포구 여의도동  17번지 3호  태흥빌딩 1층	(주)스타벅스커피코리아	126.9168822	37.5278307	커피숍	257
258	휴게음식점	스타벅스국회의사당역점	서울특별시 영등포구 여의도동  17번지 3호  태흥빌딩 1층	(주)스타벅스커피코리아	126.9168822	37.5278307	커피숍	258
259	휴게음식점	데이비드쥬스여의도점(DAVID JUICE)	서울특별시 영등포구 여의도동  61번지  금호리첸시아 지하1층		126.939558	37.5184844	커피숍	259
260	휴게음식점	카페쥬빌리(CAFE JUBILEE)	서울특별시 영등포구 여의도동  23번지 10호  삼성생명보험주식회사 여의도빌딩 1층	주식회사제이에프앤비	126.92482	37.5242667	커피숍	260
261	휴게음식점	카페쥬빌리(CAFE JUBILEE)	서울특별시 영등포구 여의도동  23번지 10호  삼성생명보험주식회사 여의도빌딩 1층	주식회사디어푸드	126.92482	37.5242667	커피숍	261
262	휴게음식점	디어초콜릿	서울특별시 영등포구 여의도동  23번지 10호  삼성생명보험주식회사 여의도빌딩 1층	주식회사제이에프앤비	126.92482	37.5242667	커피숍	262
263	휴게음식점	디어초콜릿	서울특별시 영등포구 여의도동  23번지 10호  삼성생명보험주식회사 여의도빌딩 1층	주식회사디어푸드	126.92482	37.5242667	커피숍	263
264	휴게음식점	비아엠	서울특별시 영등포구 여의도동  61번지 5호  리버타워 3층 302호일부	고우온네트워크(주)	126.9385025	37.5194288	커피숍	264
265	휴게음식점	카페그랑KDB산업은행본점	서울특별시 영등포구 여의도동  16번지 3호	(주)아워홈	126.9208245	37.5270802	커피숍	265
266	휴게음식점	카페그랑KDB산업은행본점	서울특별시 영등포구 여의도동  16번지 3호	(주)아워홈	126.9208245	37.5270802	커피숍	266
267	휴게음식점	스타벅스여의도공원점	서울특별시 영등포구 여의도동  12번지  1층-102	(주)스타벅스커피코리아	126.9248721	37.5292309	커피숍	267
268	휴게음식점	스타벅스여의도공원점	서울특별시 영등포구 여의도동  12번지  1층-102	(주)스타벅스커피코리아	126.9248721	37.5292309	커피숍	268
269	휴게음식점	스타벅스여의도공원R	서울특별시 영등포구 여의도동  12번지  1층-102	(주)스타벅스커피코리아	126.9248721	37.5292309	커피숍	269
270	휴게음식점	스타벅스여의도공원R	서울특별시 영등포구 여의도동  12번지  1층-102	(주)스타벅스커피코리아	126.9248721	37.5292309	커피숍	270
271	휴게음식점	여의나루김밥	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	271
272	휴게음식점	여의나루김밥	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	272
273	휴게음식점	여의나루김밥	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	273
274	휴게음식점	여의나루김밥	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	274
275	휴게음식점	텐퍼센트스페셜티커피  여의도점	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	275
276	휴게음식점	텐퍼센트스페셜티커피  여의도점	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	276
277	휴게음식점	텐퍼센트스페셜티커피  여의도점	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	277
278	휴게음식점	텐퍼센트스페셜티커피  여의도점	서울특별시 영등포구 여의도동  35번지 2호		126.9265914	37.5216833	기타 휴게음식점	278
279	휴게음식점	비라티오여의도점	서울특별시 영등포구 여의도동  13번지 25호  1층112호		126.9265551	37.52405359999999	커피숍	279
280	휴게음식점	비라티오여의도점	서울특별시 영등포구 여의도동  13번지 25호  1층112호		126.9265551	37.52405359999999	커피숍	280
281	휴게음식점	더플랩잭	서울특별시 영등포구 여의도동  13번지 25호  1층112호		126.9265551	37.52405359999999	커피숍	281
282	휴게음식점	더플랩잭	서울특별시 영등포구 여의도동  13번지 25호  1층112호		126.9265551	37.52405359999999	커피숍	282
283	휴게음식점	카페트리니티	서울특별시 영등포구 여의도동  13번지 1호	제라네이처(주)	126.9216785	37.5307075	커피숍	283
284	휴게음식점	킹조지(KING GEORGE)	서울특별시 영등포구 여의도동  44번지 35호  제일빌딩1층101호		126.930476	37.519151	커피숍	284
285	휴게음식점	101커피컨테이너여의도NH증권점	서울특별시 영등포구 여의도동  23번지 4호  1층		126.92482	37.5242667	커피숍	285
286	휴게음식점	카페오문	서울특별시 영등포구 여의도동  23번지 4호  1층		126.92482	37.5242667	커피숍	286
287	휴게음식점	(주)커피빈코리아여의도SK증권빌딩점	서울특별시 영등포구 여의도동  45번지 1호  K타워 1층 105106호	(주)커피빈코리아	126.9279038	37.5198562	커피숍	287
288	휴게음식점	매머드커피여의도S점(116호)	서울특별시 영등포구 여의도동  26번지  외1필지 에스트레뉴 1층 107호		126.9242423	37.5229194	커피숍	288
289	휴게음식점	더벤티서여의도점	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩 1층 115호		126.921865	37.5290106	커피숍	289
290	휴게음식점	국회의원식당카페	서울특별시 영등포구 여의도동  1번지  본관3층	주식회사현대그린푸드	126.9252472	37.5249114	커피숍	290
291	휴게음식점	본관3식당카페	서울특별시 영등포구 여의도동  1번지  본관3층	주식회사현대그린푸드	126.9252472	37.5249114	커피숍	291
292	휴게음식점	365-T	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩		126.921865	37.5290106	전통찻집	292
293	휴게음식점	365-T	서울특별시 영등포구 여의도동  1번지  국회의원회관 1층		126.9141254	37.5293541	전통찻집	293
294	휴게음식점	삼육오티(365T)	서울특별시 영등포구 여의도동  13번지 25호  정우빌딩		126.921865	37.5290106	전통찻집	294
295	휴게음식점	삼육오티(365T)	서울특별시 영등포구 여의도동  1번지  국회의원회관 1층		126.9141254	37.5293541	전통찻집	295
296	휴게음식점	카페진정성	서울특별시 영등포구 여의도동  45번지 1호  K-Tower 1층		126.9279785	37.5198802	커피숍	296
297	휴게음식점	스타벅스국회대로점	서울특별시 영등포구 여의도동  14번지  지상1층2층	(주)스타벅스커피코리아	126.9195488	37.53026	커피숍	297
298	휴게음식점	스타벅스국회대로점	서울특별시 영등포구 여의도동  14번지  지상1층2층	(주)스타벅스커피코리아	126.9195488	37.53026	커피숍	298
299	휴게음식점	백미당여의도SK증권빌딩점	서울특별시 영등포구 여의도동  45번지 1호  지상1층	남양유업주식회사	126.9274176	37.5193625	커피숍	299
300	휴게음식점	백미당여의도SK증권빌딩점	서울특별시 영등포구 여의도동  45번지 1호  지상1층	남양유업(주)	126.9274176	37.5193625	커피숍	300
301	휴게음식점	백미당여의도SK증권빌딩점	서울특별시 영등포구 여의도동  45번지 1호  지상1층	남양유업주식회사	126.9274176	37.5193625	커피숍	301
302	휴게음식점	라콤커피	서울특별시 영등포구 여의도동  61번지 4호  콤비빌딩 1층 122호		126.9390169	37.5189095	커피숍	302
303	휴게음식점	라콤커피	서울특별시 영등포구 여의도동  61번지 4호  콤비빌딩 1층 122호		126.9390169	37.5189095	커피숍	303
304	휴게음식점	그라놀로지 여의도IFC점	서울특별시 영등포구 여의도동  23번지  IFC몰 B1-153		126.9252845	37.5249367	커피숍	304
305	휴게음식점	홉슈크림	서울특별시 영등포구 여의도동  23번지  IFC몰 지하1층 149호	주식회사홉슈크림코리아	126.9252845	37.5249367	커피숍	305
306	휴게음식점	(주)허유산코리아IFC몰점	서울특별시 영등포구 여의도동  23번지  지하1층 147호	(주)허유산코리아	126.9252845	37.5249367	커피숍	306
307	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 9층	금융감독원장학회	126.9213021	37.523034	커피숍	307
308	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 9층	금융감독원생활협동조합	126.9213021	37.523034	커피숍	308
309	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 9층	금융감독원생활협동조합	126.9213021	37.523034	커피숍	309
310	휴게음식점	이디야커피여의도역점	서울특별시 영등포구 여의도동  37번지  아일렉스상가 제지층 제비05호		126.9240116	37.5210236	커피숍	310
311	휴게음식점	디초콜릿커피&여의도IFC몰점	서울특별시 영등포구 여의도동  23번지  IFC몰 L1층	(주)할리스에프앤비	126.9252845	37.5249367	커피숍	311
312	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 지하1층	금융감독원장학회	126.9213021	37.523034	커피숍	312
313	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 지하1층	금융감독원생활협동조합	126.9213021	37.523034	커피숍	313
314	휴게음식점	원빈	서울특별시 영등포구 여의도동  27번지  금융감독원빌딩 지하1층	금융감독원생활협동조합	126.9213021	37.523034	커피숍	314
315	휴게음식점	벨라다봉(BELLA DABON)	서울특별시 영등포구 여의도동  36번지  롯데캐슬엠파이어		126.9263648	37.5202062	커피숍	315
316	휴게음식점	에스씨커피	서울특별시 영등포구 여의도동  36번지 2호  1층 24-34호		126.9263986	37.5201371	커피숍	316
317	휴게음식점	펄스에이트카페(PULSE8CAFE)	서울특별시 영등포구 여의도동  23번지  콘래드호텔 8층	에스아이에프씨호텔디벨로프먼트유한회사	126.9266384	37.5254382	커피숍	317
318	휴게음식점	매머드커피여의도증권가점	서울특별시 영등포구 여의도동  23번지 7호  유화증권빌딩 1층		126.923784	37.523594	커피숍	318
319	휴게음식점	ㅋㅋ분식	서울특별시 영등포구 여의도동  12번지 1호  삼도오피스텔 1층 101호		126.9248369	37.5298994	기타 휴게음식점	319
320	휴게음식점	자매김밥	서울특별시 영등포구 여의도동  61번지 3호  라이프오피스텔 지하1층 33호		126.9264939	37.52351240000001	기타 휴게음식점	320
321	휴게음식점	(주)커피빈코리아IFC MALL 3호점	서울특별시 영등포구 여의도동  23번지  IFC몰 지하2층 B285호	(주)커피빈코리아	126.9252845	37.5249367	커피숍	321
322	휴게음식점	데이즈커피	서울특별시 영등포구 여의도동  61번지 5호  리버타워 지하1층 B101호 일부		126.9385025	37.5194288	커피숍	322
323	휴게음식점	데이즈앤하하코	서울특별시 영등포구 여의도동  61번지 5호  리버타워 지하1층 B101호 일부		126.9385025	37.5194288	커피숍	323
324	휴게음식점	할리스커피여의도하나투자점	서울특별시 영등포구 여의도동  27번지 3호  하나금융투자빌딩 1층 2층 일부	(주)할리스에프앤비	126.9218374	37.5226225	커피숍	324
325	휴게음식점	와츠업PC방	서울특별시 영등포구 여의도동  53번지 1호  행진빌딩		126.9331975	37.5188732	커피숍	325
326	휴게음식점	담소	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	326
327	휴게음식점	담소	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	327
328	휴게음식점	커피코트 서여의도점	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	328
329	휴게음식점	커피코트 서여의도점	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	329
330	휴게음식점	커피코트국회의사당역점	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	330
331	휴게음식점	커피코트국회의사당역점	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트 1층 104호		126.9191214	37.52964470000001	커피숍	331
332	휴게음식점	스타벅스여의도화재보험	서울특별시 영등포구 여의도동  35번지 4호  한국화재보험협회 1층 일부	(주)스타벅스커피코리아	126.9260139	37.5213639	커피숍	332
333	휴게음식점	스타벅스여의도화재보험	서울특별시 영등포구 여의도동  35번지 4호  한국화재보험협회 1층 일부	(주)스타벅스커피코리아	126.9260139	37.5213639	커피숍	333
334	휴게음식점	스타벅스여의도KBS점	서울특별시 영등포구 여의도동  17번지 9호  더하우스소호 1층 109호(일부)~113호	(주)스타벅스커피코리아	126.9181878	37.5265758	커피숍	334
335	휴게음식점	스타벅스여의도KBS점	서울특별시 영등포구 여의도동  17번지 9호  더하우스소호 1층 109호(일부)~113호	(주)스타벅스커피코리아	126.9181878	37.5265758	커피숍	335
336	휴게음식점	스타벅스여의도KBSR점	서울특별시 영등포구 여의도동  17번지 9호  더하우스소호 1층 109호(일부)~113호	(주)스타벅스커피코리아	126.9181878	37.5265758	커피숍	336
337	휴게음식점	스타벅스여의도KBSR점	서울특별시 영등포구 여의도동  17번지 9호  더하우스소호 1층 109호(일부)~113호	(주)스타벅스커피코리아	126.9181878	37.5265758	커피숍	337
338	휴게음식점	카페그랑	서울특별시 영등포구 여의도동  27번지 3호  하나금융투자빌딩 23층 직원식당내	(주)아워홈	126.9218374	37.5226225	커피숍	338
339	휴게음식점	카페그랑	서울특별시 영등포구 여의도동  27번지 3호  하나금융투자빌딩 23층 직원식당내	(주)아워홈	126.9218374	37.5226225	커피숍	339
340	휴게음식점	바디프랜드파크여의도점	서울특별시 영등포구 여의도동  45번지 1호  SK증권빌딩 2층	(주)바디프랜드	126.9279114	37.5198765	커피숍	340
341	휴게음식점	캐리키즈카페IFC몰점	서울특별시 영등포구 여의도동  23번지  IFC몰 지하2층 L2 276호	(주)캐리소프트	126.9252845	37.5249367	기타 휴게음식점	341
342	휴게음식점	브루테크네	서울특별시 영등포구 여의도동  36번지 2호		126.926893	37.5207606	커피숍	342
343	휴게음식점	골드브라운	서울특별시 영등포구 여의도동  53번지 11호  상아빌딩 2층 203호		126.9338934	37.5183615	커피숍	343
344	휴게음식점	무인양품IFC몰점	서울특별시 영등포구 여의도동  23번지  IFC몰 L2 지하2층	무인양품(주)	126.9252845	37.5249367	커피숍	344
345	휴게음식점	스타벅스여의도IFC몰(L1)R	서울특별시 영등포구 여의도동  23번지  IFC몰 지하1층 178호	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	345
346	휴게음식점	스타벅스여의도IFC몰(L1)R	서울특별시 영등포구 여의도동  23번지  IFC몰 지하1층 178호	(주)스타벅스커피코리아	126.9252845	37.5249367	커피숍	346
347	휴게음식점	단잠	서울특별시 영등포구 여의도동  44번지 24호  4층	제이에스제이서비스 주식회사	126.9296466	37.5209893	커피숍	347
348	휴게음식점	단잠	서울특별시 영등포구 여의도동  44번지 24호  4층	제이에스제이서비스주식회사	126.9296466	37.5209893	커피숍	348
349	휴게음식점	(주)보나비아티제여의도신영증권점	서울특별시 영등포구 여의도동  34번지 8호  신영증권본관빌딩 1층	(주)보나비	126.9289518	37.5213039	커피숍	349
350	휴게음식점	(주)보나비아티제여의도신영증권점	서울특별시 영등포구 여의도동  34번지 8호  신영증권본관빌딩 1층	(주)보나비	126.9289518	37.5213039	커피숍	350
351	휴게음식점	빽다방 KBS본관점	서울특별시 영등포구 여의도동  17번지 102 여의도더샵아일랜드파크-121		126.9186176	37.5256409	커피숍	351
352	휴게음식점	(주)보나비아티제여의도역점	서울특별시 영등포구 여의도동  35번지 3호  한국교직원공제회관 지하1층 B1-1 B1-2	(주)보나비	126.9258092	37.5219004	커피숍	352
353	휴게음식점	(주)보나비아티제여의도역점	서울특별시 영등포구 여의도동  35번지 3호  한국교직원공제회관 지하1층 B1-1 B1-2	(주)보나비	126.9258092	37.5219004	커피숍	353
354	휴게음식점	커피사피엔스(COFFEE SAPIENS)여의도롯데캐슬점	서울특별시 영등포구 여의도동  43번지 4호  롯데캐슬 아이비		126.9318875	37.5200722	커피숍	354
355	휴게음식점	피규어카페피카	서울특별시 영등포구 여의도동  18번지  한국방송공사 자료동 2층	(주)컨버전스테크날러지	126.9164678	37.52561430000001	커피숍	355
356	휴게음식점	클로리스	서울특별시 영등포구 여의도동  35번지 3호  한국교직원공제회관 지하1층 B1-14호	(주)클로리스	126.9258092	37.5219004	커피숍	356
357	휴게음식점	클로리스	서울특별시 영등포구 여의도동  35번지 3호  한국교직원공제회관 지하1층 B1-14호	(주)클로리스	126.9258092	37.5219004	커피숍	357
358	휴게음식점	마이쥬스여의도점	서울특별시 영등포구 여의도동  23번지 3호  KTB빌딩 본관(A동) 1층	(주)마이에프앤비	126.923643	37.524567	커피숍	358
359	휴게음식점	마이쥬스여의도점	서울특별시 영등포구 여의도동  23번지 3호  KTB빌딩 본관(A동) 1층		126.923643	37.524567	커피숍	359
360	휴게음식점	컴포즈커피여의도라이프점	서울특별시 영등포구 여의도동  61번지 3호  라이프오피스텔 지하1층 54호 55호		126.9264939	37.52351240000001	커피숍	360
361	휴게음식점	컴포즈커피여의도라이프점	서울특별시 영등포구 여의도동  61번지 3호  라이프오피스텔 지하1층 54호 55호		126.9264939	37.52351240000001	커피숍	361
362	휴게음식점	남대문커피	서울특별시 영등포구 여의도동  14번지 21호  엘지여의도에클라트		126.919241	37.529836	커피숍	362
363	휴게음식점	카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	한화호텔앤드리조트 주식회사	126.9274176	37.5193625	커피숍	363
364	휴게음식점	카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	푸디스트(주)	126.9274176	37.5193625	커피숍	364
365	휴게음식점	카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	푸디스트주식회사	126.9274176	37.5193625	커피숍	365
366	휴게음식점	푸디스트주식회사카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	한화호텔앤드리조트 주식회사	126.9274176	37.5193625	커피숍	366
367	휴게음식점	푸디스트주식회사카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	푸디스트(주)	126.9274176	37.5193625	커피숍	367
368	휴게음식점	푸디스트주식회사카페퀸즈아모르	서울특별시 영등포구 여의도동  45번지 2호  금투센터	푸디스트주식회사	126.9274176	37.5193625	커피숍	368
369	휴게음식점	고디바IFC몰	서울특별시 영등포구 여의도동  23번지  IFC몰 지하2층	(주)비에스케이코퍼레이션	126.9252845	37.5249367	기타 휴게음식점	369
370	휴게음식점	매머드커피한국노총점	서울특별시 영등포구 여의도동  35번지  한국노총 1층	(주)하나원컴퍼니	126.9267248	37.5220094	커피숍	370
371	휴게음식점	디초콜릿커피앤드여의도파이낸스점	서울특별시 영등포구 여의도동  23번지 8호  여의도파이낸스타워 1층	(주)할리스에프앤비	126.9252845	37.5249367	커피숍	371
372	휴게음식점	할리스커피 여의도파이낸스타워점	서울특별시 영등포구 여의도동  23번지 8호  여의도파이낸스타워	(주)할리스에프앤비	127.0365067	37.4999935	커피숍	372
373	휴게음식점	업타운카페	서울특별시 영등포구 여의도동  16번지 3호  한국산업은행 1층	(주)아워홈	126.9208693	37.5270202	커피숍	373
374	휴게음식점	업타운카페	서울특별시 영등포구 여의도동  16번지 3호  한국산업은행 1층	(주)아워홈	126.9208693	37.5270202	커피숍	374
375	휴게음식점	아름다운커피여의도점	서울특별시 영등포구 여의도동  36번지 2호  1층 105호	재단법인아름다운커피	126.9263986	37.5201371	커피숍	375
376	휴게음식점	아름다운커피여의도점	서울특별시 영등포구 여의도동  36번지 2호  1층 105호	재단법인 아름다운커피	126.9263986	37.5201371	커피숍	376
377	휴게음식점	스마일 꽈배기	서울특별시 영등포구 여의도동  44번지 35호  제일빌딩-110		126.930476	37.519151	기타 휴게음식점	377
378	휴게음식점	카페드머랭	서울특별시 영등포구 여의도동  45번지 14호  동북빌딩-104		126.9289201	37.519623	커피숍	378
379	휴게음식점	카페드머랭	서울특별시 영등포구 여의도동  45번지 14호  동북빌딩-104		126.9289201	37.519623	커피숍	379
380	휴게음식점	데어카페	서울특별시 영등포구 여의도동  18번지  한국방송공사		126.9164678	37.52561430000001	커피숍	380
381	휴게음식점	씨제이프레시웨이(주)한국피앤지본사카페	서울특별시 영등포구 여의도동  23번지 씨 서울 국제금융 센터	씨제이프레시웨이(주)	126.926025	37.525219	커피숍	381
382	휴게음식점	매머드익스프레스(여의도공원점)	서울특별시 영등포구 여의도동  12번지 3호  -110		126.9244978	37.5296943	커피숍	382
383	휴게음식점	할리스커피 전경련회관점	서울특별시 영등포구 여의도동  28번지 1호  전국경제인연합회회관-B109~	(주)할리스에프앤비	126.9201153	37.522317	커피숍	383
384	휴게음식점	평화다방여의도점	서울특별시 영등포구 여의도동  23번지 10호  삼성생명(주)여의도빌딩	주식회사그레닉스(GRANIX)	126.92482	37.5242667	커피숍	384
385	휴게음식점	평화다방여의도삼성생명점	서울특별시 영등포구 여의도동  23번지 10호  삼성생명(주)여의도빌딩	주식회사그레닉스(GRANIX)	126.92482	37.5242667	커피숍	385
386	휴게음식점	빌리엔젤 여의도점	서울특별시 영등포구 여의도동  23번지 10호  삼성생명(주)여의도빌딩	주식회사그레닉스(GRANIX)	126.92482	37.5242667	커피숍	386
387	휴게음식점	빌리엔젤여의도삼성생명점	서울특별시 영등포구 여의도동  23번지 10호  삼성생명(주)여의도빌딩	주식회사그레닉스(GRANIX)	126.92482	37.5242667	커피숍	387
388	휴게음식점	빌리엔젤서여의도점	서울특별시 영등포구 여의도동  13번지 3호 C	주식회사그레닉스(GRANIX)	126.9210728	37.530892	커피숍	388
389	휴게음식점	큰형커피	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	389
390	휴게음식점	큰형커피	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	390
391	휴게음식점	크레이지커피앤프룻	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	391
392	휴게음식점	크레이지커피앤프룻	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	392
393	휴게음식점	커프	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	393
394	휴게음식점	커프	서울특별시 영등포구 여의도동  14번지 32호  정원빌딩-105		126.9204002	37.5284602	커피숍	394
395	휴게음식점	흑화당여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	395
396	휴게음식점	흑화당여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	396
397	휴게음식점	흑화당여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	397
398	휴게음식점	흑화당서여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	398
399	휴게음식점	흑화당서여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	399
400	휴게음식점	흑화당서여의도점	서울특별시 영등포구 여의도동  12번지 3호  -103		126.9244978	37.5296943	커피숍	400
